order_Id,Order_number,User_id,Total_amount,Discount_amount,Gross_amount,Shipping_amount,Net_amount,Order_date,Delivery_date,Status,Payment_status,Payment_type,Payment_transaction_id
744,fc46b395-fc8d-43ba-b498-72f189a36278,534,4855.36,444.97,715.2,329.42,3967.67,07-05-2024,17-09-2024,placed,paid,netbanking,b4eecb2d-1b0a-4f4a-b095-792dfabc74a1
745,a5a20cee-ccec-4881-8501-7d4fb8889d90,430,8318.59,1914.49,6731.88,387.82,3540.29,01-06-2024,05-10-2024,delivered,paid,netbanking,82a5c32e-e26f-43c2-a4e5-58b5752517b7
746,4ac5c717-48ce-4966-ab51-cc2cc746625a,338,4331.7,794.32,8780.21,497.16,2582.18,29-01-2024,09-03-2024,processing,paid,upi,81af78fd-6ce3-4794-9d9c-8475e25031c0
747,44a3642d-8890-4be3-beb8-e76ae1d863b2,352,3834.62,1784.42,5683.31,427.29,5029.32,28-09-2024,24-02-2024,processing,paid,netbanking,fcf2b4df-1f4d-4f61-ab86-938efe21ac61
748,8690f171-a200-4825-8b51-a08c1ddf233a,432,3073.19,1913.32,10633.77,73.19,7273.58,14-07-2024,29-09-2024,placed,paid,upi,c759d6fb-562d-4fb6-9124-5593d6679db3
749,e17ec58d-04ec-4c48-b30f-8b8a51fe1bd3,935,8337.1,1261.26,4181.4,237.65,6664.26,20-09-2024,15-06-2024,placed,not paid,cod,9e3c9f0d-39d2-496c-8539-d3b2ee15dad8
750,21d74894-59ad-474f-a0db-228643674f87,596,9654.1,606.1,8022.89,302.54,8846.76,03-06-2024,17-05-2024,delivered,not paid,netbanking,f0049c08-320c-4cb0-b664-a6ded8006c7e
751,f83c6dc3-8a8d-4bed-adf0-7e98f7d4ef5c,996,9017.41,1517.81,10759.13,486.12,8732.07,20-06-2024,06-05-2024,delivered,not paid,netbanking,5effd234-c02e-4d31-a1b2-764a93b7daa4
752,21f23bc4-478a-45c6-9d01-a75b500656f0,737,6271.48,323.32,10518.18,454.37,1385.67,13-04-2024,11-07-2024,shipping,paid,netbanking,201064d8-ca0e-4046-a3b0-a7506de59d2f
753,fed4a27e-2c19-439f-83bc-95d7a2885b07,446,5520.22,872.05,2131.48,223.12,9698.2,03-10-2024,20-09-2024,processing,not paid,upi,72e555ce-caca-4a10-9298-36915b2b04f1
754,9e5acc85-bf69-4e10-9b23-f8fb653597c9,209,8339.13,955.44,10456.3,386.68,6766.39,02-08-2024,28-09-2024,shipping,paid,cod,f768b281-3ef1-48b6-a859-bb1c974d1c83
755,41c7227f-f531-4c9f-b35a-78848465c2ec,282,6621.38,1902.55,1854.81,308.61,8351.42,08-03-2024,14-01-2024,delivered,not paid,upi,3d111abb-ee20-4e7f-ba9d-a69f2c80ae42
756,bef01c2b-3017-4ad8-b1b1-99dea1cc5f98,671,9766.6,1941.19,11521.8,335.89,6648.65,20-03-2024,30-03-2024,delivered,paid,cod,28bee8d9-b477-4f36-aef1-30181091eb91
757,36a74013-e7bd-4030-a557-0d497ed8a250,426,6664.64,607.22,6521.79,366,10292.99,30-04-2024,09-06-2024,processing,paid,cod,34b9d2c5-fd3f-496a-96f8-98ae1ec751ba
758,7bb7cd0c-e969-444b-91e8-0a85e0fca76e,591,8709.38,3.2,3010.42,158.49,6682.96,24-03-2024,11-07-2024,shipping,not paid,upi,23994ee0-0b6c-4448-818c-a1b711bb7475
759,0ac7b04b-69d0-432d-9cf0-449957eca9cb,915,6335.09,1159.96,8022.55,208.43,2171.3,15-01-2024,22-04-2024,delivered,paid,cod,5f967642-55c7-4e18-ae55-e09ec69a12b5
760,814f0193-8914-4424-a380-a15f62b0d509,94,3072.96,499.4,782.77,454.97,5951.83,26-03-2024,10-04-2024,processing,not paid,upi,5fd5b163-bb63-444a-a547-fbac1f7f0dcc
761,54889c89-6d6d-44ba-a742-1d929c0afb1a,601,524.58,1292.74,4964.96,330.83,7318.44,27-09-2024,04-07-2024,placed,paid,cod,c08ae17a-9d82-471d-a7db-e135c6e2bad0
762,c1579ab4-7bec-45f5-8c01-78a539bd2125,616,4581.77,975.44,5555.47,390.43,5695.72,14-02-2024,15-07-2024,placed,paid,upi,315dc68b-c896-4a1c-895c-4c7ed47eaf84
763,f80df0d0-6a48-4cdd-918c-ae9c042e5d36,343,3134.31,1825,4382.05,230.31,5801.32,23-08-2024,18-08-2024,shipping,paid,netbanking,77746ebd-2b8e-4c5c-81b0-973e5a87da8e
764,b292fd43-229b-4c4c-ac60-e48e543aa985,532,7661.5,623.75,5354.65,294.34,10532.26,16-08-2024,19-03-2024,shipping,paid,netbanking,91d4d540-73b3-44a7-89d1-55cd1c7242f2
765,c179d862-93a5-48d4-b8db-67468230e790,172,7450.64,598.82,8742.23,322.43,1421.25,23-02-2024,28-04-2024,delivered,not paid,upi,3e58ed9c-2ade-461d-8cd1-a04f6b959d72
766,9ba4b52f-fb4a-455d-8097-00975cf22be6,484,6004.17,1734.12,9723.08,389.4,1610.41,19-07-2024,13-06-2024,shipping,not paid,cod,f187367e-5e41-4868-9ffe-9b244752d2db
767,8ceadb1f-39a0-4f2c-bd15-04878e608bce,111,1204.55,502.92,7213.02,165.4,7038.46,27-01-2024,28-04-2024,delivered,not paid,netbanking,0c8f7a6c-1231-4069-806e-286661b9c873
768,1f3d582c-aa8c-414c-abc1-3d974ec0e36c,238,9597.45,734.85,8502.21,392.73,10100.66,13-08-2024,11-01-2024,processing,not paid,cod,4728c10f-1005-4399-8728-26273e97745e
769,4bb11b6f-d16e-4c55-b56f-87f8b95f3d1e,701,3347.84,11.26,3987.65,481.15,6317.47,03-03-2024,27-06-2024,processing,paid,cod,3f5ae0b3-50ef-49b3-a213-8da20a4a0bd6
770,3a7ae622-d90b-4487-a8b1-fd4d102a6905,374,3272.95,477.45,3817.57,212.59,1848.73,04-02-2024,30-04-2024,processing,not paid,netbanking,205f6746-1557-46fa-b081-8b6fece31875
771,28c4552c-399a-4a64-9cf1-f56e731b846a,766,7773.94,1038.07,8832.32,444.22,4432.41,13-01-2024,20-06-2024,shipping,not paid,netbanking,12521b04-fe76-4a66-afba-dbb608c1c433
772,4faf63e0-7224-4518-b42c-faaf192558b5,658,8830.8,1916,7568.99,194.94,5756.8,08-09-2024,28-06-2024,shipping,not paid,upi,a6e58f03-5116-433a-bec3-f82723edacd4
773,d3c08778-737e-4a14-84f0-fd67e67a7224,430,4338.75,1861.98,9432.26,354.82,3583.91,15-04-2024,27-09-2024,placed,not paid,upi,7ba624d1-0f41-440c-a6ad-870e9aafb5e8
774,47ec8c6b-f065-432d-b92b-f5f68e3c9d83,467,8681.44,1760.86,9749.63,319.18,2898.77,20-08-2024,16-07-2024,processing,not paid,netbanking,16aa8621-59e7-48a1-8264-9cf09a57a08b
775,5df55146-b886-4c44-8820-b7ccc9acda9c,624,8848.8,1625.65,6998.34,410.02,1025.11,04-10-2024,26-07-2024,delivered,not paid,upi,62b58617-7e88-4311-9d9a-56331edef630
776,6e420631-cda6-49e0-a1c0-de990ad16c89,708,7219.11,230.71,8111.47,147.35,10142.18,12-02-2024,07-04-2024,placed,paid,cod,7970c9c5-c113-471c-88b7-52da5d1409a8
777,b9471806-ba89-4d8c-a9e1-32d99330023c,983,7442.96,215.1,5052.64,350.56,4923.1,25-02-2024,06-04-2024,delivered,not paid,upi,ea58fbab-c807-4362-9dfd-be86d2c077a8
778,9a0c2fa1-f067-419c-afc6-7812542dbace,637,3982.25,802.01,9624.97,302.91,2881.08,06-06-2024,07-03-2024,delivered,paid,cod,be659181-245d-4a84-a232-87a586b47f8d
779,de9f3cd6-1022-45df-b18e-ac08d00ca265,615,6484.45,1128.95,2053.07,103.99,10075.02,19-08-2024,30-01-2024,shipping,not paid,netbanking,9823470c-7283-431d-8668-abad25509708
780,c479523c-f79f-4cfc-883c-ac20e836f69e,83,6334.63,1284.84,8138.14,496.33,2449.42,20-05-2024,11-06-2024,delivered,paid,cod,97d7debe-78cb-45a4-a59f-87057fe3df59
781,bc6f24e7-c235-4553-8894-2c75c2e656f0,468,9062.11,106.45,5536.25,492.68,7262.34,26-01-2024,30-01-2024,placed,paid,netbanking,0bcf2b03-e5bb-4d48-8966-aa66c5033a57
782,cae8819e-ba3f-40ec-bbd3-ef79e306a247,523,2927.57,1210.1,8356.47,255.57,5050.02,02-02-2024,07-05-2024,processing,not paid,netbanking,a25f24c7-c4c9-4969-b3d7-814b19209601
783,f1e3f1ed-2ce1-4586-b57d-0e612193e4c5,632,9665.94,1776.36,626.67,362.01,9035.49,18-08-2024,16-08-2024,delivered,paid,upi,dc93cd68-9edf-40d4-80f6-0f111faa6d5f
784,b9fb55d3-22ed-4152-89f9-38cf93d2bd84,131,4647.52,1776.37,6313.14,438,5949.59,21-09-2024,03-09-2024,processing,paid,upi,417a1302-2773-495f-85c8-d5770bf0ecd5
785,b84db0de-bfe9-4c19-8a3a-bf8ff234dc70,370,5457.25,106.98,2651.27,184.2,1541.37,22-03-2024,19-01-2024,placed,not paid,netbanking,a9637c2a-d510-489b-a187-583bd77242b0
786,aaf78115-7294-4c85-bd1c-a73abf36a5d2,577,3383.43,843.63,790.08,487.18,1253.12,29-08-2024,08-05-2024,delivered,not paid,upi,388028f9-d03e-4ef6-b4c2-c62b2e434e15
787,bd091e86-a443-4601-872c-91dea961a021,521,2781.28,74.47,2626.37,78,6714.75,22-04-2024,24-07-2024,placed,not paid,cod,1f75ab55-9579-4a5b-8992-8ac80338dc02
788,ee8804d0-93aa-4b6a-abdd-c7b625af3560,36,9029.92,1452.71,4637.36,326.5,813,20-08-2024,24-08-2024,processing,not paid,upi,47f32dfc-2ea5-4359-b56f-8e4995835590
789,cb79d400-6d48-4001-956c-1d728eea528a,806,2714.66,1467.43,4298.1,101.77,10368.84,14-08-2024,09-01-2024,shipping,paid,upi,df01f773-736d-416d-bd07-b0775f42b92e
790,832047b3-d0ed-4c06-8cfd-84bcbe7ea2e1,578,2488.99,244.37,2044.75,497.22,4969.9,26-02-2024,07-06-2024,delivered,not paid,cod,fd93bd12-5e2c-45ad-859b-f122bc7105a8
791,3e1ef004-be54-4492-b799-896ddf337a10,595,8073.08,1793.35,2061.15,225.6,7600.34,04-07-2024,29-01-2024,shipping,not paid,cod,76001ead-a244-44cf-a4ca-d8ded9530834
792,0d643b1d-0901-4746-bfdb-0b474005cf71,693,9070.55,1599.38,8929.85,81.07,3029.94,11-08-2024,05-05-2024,shipping,not paid,cod,752efda6-f30d-46c4-9991-183c25b687ee
793,30a6a75e-6dbe-44a9-9b3f-0d359aff365a,156,6841.83,1225.7,1301.77,211.14,10793.53,07-01-2024,16-09-2024,placed,not paid,upi,7026c292-b12e-4726-9bef-7007ea6560c0
794,9149e060-fa94-4625-a44c-413e66d1d010,68,9073.37,1740.71,2701.18,425.6,10259.66,07-02-2024,09-05-2024,shipping,paid,cod,f8a345a8-96eb-4a09-ad3c-b3ee7117032b
795,e0ae1abb-f5d7-4c21-8170-181c15221b7c,631,4142.85,1733.41,9910.7,79.04,2875.96,06-01-2024,02-03-2024,delivered,paid,netbanking,f03d55fe-f4cd-4b82-b890-c953fe8afd12
796,b7be4c30-2896-45b8-981a-ac5da8ae7b7c,730,9106.04,123.18,7582.63,393.9,2081.76,22-07-2024,18-01-2024,shipping,paid,cod,0d33baca-c3b4-49ff-a98f-e4195ff162c4
797,e15dca57-96c0-4ff0-a529-dab47e86b518,967,7117.21,1388.74,10691.16,254.43,5983.82,20-06-2024,24-07-2024,shipping,paid,upi,0a521268-c671-4a90-a7a9-cc05c982efa1
798,f88119c1-be19-4473-be11-53c1f6907ce3,60,4377.22,1798.83,1544.77,416.75,8668.39,29-09-2024,30-06-2024,shipping,paid,upi,614a0a93-dcf9-45d2-919b-c173307df839
799,d8b99866-81e8-4f1d-8c97-020d09e53579,465,7019.46,1202.45,1927.17,191.34,4826.82,20-09-2024,30-08-2024,processing,paid,cod,cd33f605-e8ab-4da5-a528-61231a6a114d
800,4edaf2b7-5b77-49ce-ac93-4dba7e5261bf,534,2613.89,1084.96,8908.66,238.55,5074.23,03-03-2024,30-08-2024,delivered,paid,cod,dea9a68e-e309-4fc1-980a-c2fc2464388c
801,46ee77d1-f31b-4bab-8893-bf80a3b2427c,116,9289.11,1468.23,11739.91,247.11,4728.2,03-03-2024,04-05-2024,delivered,not paid,cod,f941dc85-a4f7-4d4c-9caa-9cc8f8d5a607
802,fa2e65f4-b2e5-4fd3-a0c1-1882ee95b0d2,822,8489.7,988.22,10703.39,171.89,6091.8,27-03-2024,07-02-2024,delivered,paid,cod,ebb719c5-4b4d-4c22-b6ff-ae5849d9cc53
803,9b7655b2-fd9f-484e-8969-80d8160fbfbd,708,7396.7,1846.2,9981.44,486.3,8675.82,19-01-2024,24-07-2024,delivered,not paid,upi,951613ca-e08b-4b1a-9d63-912fec08bf13
804,5cd2fade-4719-43bd-b5ce-8155bb56ee2c,934,6447.48,855.67,4685.36,192.89,2259.85,30-05-2024,28-07-2024,placed,paid,upi,ccb565a1-7b54-4e32-89d0-a390974267c3
805,8f2617a2-c2f6-4a82-aad3-c6a724a74def,928,2232.38,410.28,7156.93,292.49,5630.16,12-05-2024,19-04-2024,shipping,paid,cod,3ee5508d-10bb-454e-9780-a455b9628e74
806,a2b2289a-ffeb-47cb-9b52-7c70c59be967,506,621.5,656.4,1131.98,497.95,10029.33,02-07-2024,11-06-2024,shipping,not paid,netbanking,0b7ae806-f5a2-47fc-a45e-6c009b961851
807,85984c87-2447-4b62-9b6b-c63e440725dd,273,5368.4,1335.6,932.54,409.58,5958.09,08-05-2024,02-08-2024,placed,paid,upi,ee5bbe7d-7342-4e13-9c2a-666aec8eb6bf
808,cd43338a-16cb-4112-8dd8-bacb05ddf505,220,972.37,1273.91,4433.19,141.99,4714.2,25-08-2024,04-08-2024,placed,paid,netbanking,1e1a5fcf-807b-4104-a50e-06b3c7ea9bcd
809,ba7d84ef-c36d-4c59-bb42-54c58172fade,508,9619.43,427.25,9827.2,463.67,2072.77,07-05-2024,26-07-2024,shipping,paid,netbanking,d6282532-971a-43c9-970f-fcea4f02f30a
810,554f9908-4f69-4819-a036-bb41f194c090,899,7155.05,1036.23,11504.47,249.9,7407.37,24-01-2024,09-08-2024,processing,not paid,upi,647fed93-1595-4db3-a5db-4edf5fbd14d4
811,6402af66-48d0-468a-a8a3-23eda02a0fcd,968,9844.34,1821.71,6397.81,134.11,7492.39,08-05-2024,29-08-2024,processing,paid,upi,db69239a-979a-42af-b478-828f352645d7
812,dec1f8bb-1d87-4566-9a61-eb88893ee0ae,421,2873.13,1009.91,1053,380.41,10981.81,07-08-2024,02-02-2024,delivered,paid,cod,43e4b52b-ba3d-4063-b105-bc73fea86d35
813,8e3af0b6-e850-40c8-96a1-259ade3ebd57,82,3395.18,1643.86,1298.28,310.52,10910.37,09-08-2024,28-04-2024,delivered,paid,cod,d743c6e8-b523-47d0-a1bd-94aad6c7c9a5
814,3d13a8a7-a9dc-4a4c-9174-92cf79086e9a,708,8896.7,1955.65,9042.72,117.57,6290.41,03-10-2024,06-05-2024,processing,paid,cod,4e88222e-1039-4285-85a2-71248f683df9
815,e4f925fc-3480-4709-830b-3debd6a83296,411,2288.86,822.14,6002.9,463.6,1795.88,15-05-2024,08-05-2024,shipping,paid,netbanking,eecbffa2-847a-40c2-a56f-02292aee06b1
816,49018373-7bf2-4769-aed0-467919dc2907,925,5742.4,123.02,10952.99,218.49,1906.39,29-03-2024,24-07-2024,placed,paid,netbanking,9176e942-5088-41a3-86be-5b025ee8ae15
817,7fa648e7-0c7a-4966-bc3c-91283163daad,235,1563.14,669.37,8285.24,240.67,2475.91,25-08-2024,29-05-2024,delivered,not paid,cod,72b11d5c-55e2-480f-b761-5a4fb3ab5847
818,62ca5f25-0766-4ba1-ac1b-410d16ed48e3,635,7722.22,777.04,9007.44,112.32,3070,03-01-2024,29-05-2024,placed,not paid,upi,d617b963-092e-49ef-8ece-dd579df3dece
819,1bd336da-1f6e-4019-9a97-7e9a610c963c,960,3750.03,169.18,7801.36,195.59,569.05,02-06-2024,31-03-2024,placed,not paid,upi,5091900c-b1ab-402e-b991-750f8241a177
820,bbf39612-3d38-4464-8dd1-5eb28c267053,682,8730.15,200.57,3899.5,81.51,8483.52,13-08-2024,26-09-2024,shipping,paid,upi,de2ae5de-65d7-4ccf-a349-d23bcb66800d
821,3eaced5a-8b99-4419-8ead-4ca5fa413a1c,497,7014.07,1429.54,5946.49,437.64,2966.74,17-03-2024,18-04-2024,delivered,paid,cod,fee4190a-d9fc-457e-ab1d-70493c36f0ae
822,2911cd91-28e2-4416-9ac2-f3b24b8c57d1,610,4644.44,917.47,11303.62,126.69,6170.99,25-03-2024,08-01-2024,shipping,not paid,upi,9b0175f5-e20f-42d9-b144-c192ed72fb9a
823,0c58a943-f6b5-4ed7-b8f9-7d627950544f,608,2951.35,1541.45,3151.77,155.22,5143.87,27-09-2024,19-08-2024,shipping,paid,cod,7265de14-85de-482d-8ce0-09c52c72ae2c
824,66effe31-a871-44c5-b2ce-3ac703cf498b,75,5265.44,1435.93,666.94,163.04,3275.15,23-03-2024,04-05-2024,placed,paid,cod,8b4b044b-e615-46ef-9b19-61e635a9b2fa
825,35843b70-a51d-4426-9fc8-e528651a9f95,6,8861.09,1861.56,10778.68,306.88,7129.46,01-05-2024,05-02-2024,delivered,paid,upi,35614556-e885-40f7-aca1-7fe5bc71ab9c
826,fc512d7e-e868-4dac-957c-8aaf111241c7,967,6899.07,215.74,10728.71,124.8,6888.89,14-01-2024,28-04-2024,placed,not paid,netbanking,c0841777-0e02-45bd-8211-43420b25c326
827,c22a7cb9-b396-4641-a194-e3bbef280a93,661,8383.43,1092.14,10760.97,126.54,7109.47,29-01-2024,15-06-2024,shipping,paid,netbanking,c5581409-e92b-466f-9b9b-7a538a9332a9
828,c773075b-bcb8-4e75-b521-3f41740d935a,379,921.71,1414.51,4651.15,92.92,5749.3,04-03-2024,12-08-2024,placed,paid,cod,dc993bdf-4b27-4226-85e9-f45fb8f1859e
829,73a6a1f4-e0aa-4a40-9134-200d262aa0a0,366,1351.03,304.73,7261.57,431.65,10092.26,08-05-2024,29-08-2024,placed,paid,netbanking,f970f7ec-522e-46e7-9d9d-1e8833f932cc
830,fe7629d6-900e-4622-8887-88c6d49013bb,672,8018.5,1132.09,3270.51,482.13,8840.44,10-06-2024,08-07-2024,shipping,paid,cod,32589bec-d83e-4b84-8983-20ad23a20253
831,8f617b5e-7dcb-49a2-87ee-db6363d4ebf8,667,2340.31,1344.23,5942.26,299.86,1123.04,12-06-2024,13-05-2024,placed,not paid,netbanking,0c081c9e-87e6-45b9-a9fb-8350b46e262e
832,755cad36-67b7-4d01-91f8-6a8b95d7ce03,741,2061.73,1789.54,10449.37,89,2132.71,07-02-2024,26-07-2024,shipping,not paid,upi,605b67b2-0b44-4d45-9d28-882e872e242a
833,a9d94e3f-2b8b-437e-ae6e-6e531d5deafe,8,3337.11,361.87,3433.57,136.52,5114.26,28-02-2024,10-05-2024,processing,paid,cod,16852523-23f7-412a-9109-6fdccf64bdfc
834,b041be28-a19a-417f-89af-6a95cd50e098,778,9635.88,825.81,8600.55,482.37,10442.79,27-05-2024,21-07-2024,placed,not paid,netbanking,f3df17f2-4e1b-42e3-95dd-a646250f4767
835,2dfa6e6e-c962-4b23-b827-a883605f9af5,202,7579.31,571.4,6578.36,245.37,3004.05,26-06-2024,04-02-2024,delivered,paid,netbanking,f6c3946c-5bfd-4678-a873-ab7af7f6e3b4
836,d7772c4b-3315-45db-97e2-06f155cf4c0e,183,2285.21,807.62,11668.7,223.3,3151.63,13-02-2024,01-07-2024,delivered,paid,cod,9d958c44-c5db-4c45-93d5-75f2e39ad6ba
837,7bdd316d-d7c2-4066-a3c6-ca167d7c0870,871,2008.16,1467.13,3425.19,130.72,9712.3,12-07-2024,07-01-2024,delivered,paid,netbanking,103930bd-dc2b-4d05-af98-4e09a50bab7d
838,a53a4a06-e4a6-44db-b1a0-fbe4e9c95359,370,7218.63,1367,2224.17,303.37,8969.14,17-01-2024,04-04-2024,processing,paid,netbanking,49dad0bc-00fc-497b-8cd1-26dd978e9b4e
839,1771a5e7-fea2-49dd-9681-d6b5fce8ae45,738,7474.26,726.77,10065.96,371.14,3727.25,19-03-2024,25-09-2024,processing,not paid,cod,85c53f4c-3c4c-491f-b1ab-eaf0279de17f
840,b1894b47-3848-4424-9092-a53189a70151,53,4425.37,474.75,1635.97,96.48,6731.5,27-08-2024,27-09-2024,delivered,paid,netbanking,3600d9e1-8c9a-4632-846c-35589df47d08
841,9556e708-58ae-4ef5-b831-8de39dadae06,693,9030.64,1200.27,6183.31,298.68,10973.49,23-05-2024,03-10-2024,shipping,not paid,cod,c7f05a7b-30f7-4c64-86ea-ac0250bb7d44
842,839d2362-b6bf-4f87-9a79-cf44399b5462,584,6446.54,1056.32,4806.26,131.67,9174.46,23-09-2024,05-06-2024,processing,paid,netbanking,0907984c-b6dc-4195-9dbd-2c1dcf907cad
843,6a91f602-f6c3-4d81-a5f0-158dfcd28f68,256,3742.58,80,6069.74,226.52,1086.21,31-07-2024,16-08-2024,processing,paid,netbanking,ec02cd2b-2dbc-4824-840c-504b8bed4193
844,04981e4e-1378-4ce2-ba06-5adf642ed3af,646,4957.08,1883.74,5739.43,384.66,8659.6,27-07-2024,09-03-2024,processing,not paid,cod,bfdd6bc7-8cf7-421d-8c04-d24c3b7e1943
845,e5a68126-de2b-4877-b08b-a89a56f31fdb,533,4940.74,983.35,4549.15,356.33,8966.11,04-08-2024,27-05-2024,placed,paid,netbanking,8d6606ec-3668-4402-b4d1-da8fe1fb3ee2
846,6181a315-e7de-47a2-a2ae-2a2156b23f6a,553,2318.99,70.65,8382.99,411.42,10364.3,26-02-2024,21-09-2024,shipping,not paid,netbanking,c32f3a10-0dca-40fa-bff7-9d381b113bff
847,601fe065-4752-4ac3-a4ed-60b14cfc5e23,423,8769.07,1877.46,2333.59,290.69,7512.44,24-01-2024,10-02-2024,placed,paid,upi,c2dd6ea6-3ccf-4eb1-a40a-38f7f3e67533
848,34990100-07ed-4d42-a8d0-9db77959dbfa,580,8256.87,10.1,8102.26,492.71,7683.19,19-02-2024,15-04-2024,processing,paid,netbanking,bcd32c19-32ba-4517-b7c2-4a72f7622b91
849,8019ad5e-608d-4f51-be04-a5c1c95688c6,385,4044.35,742.4,8981.65,357,6618.64,13-05-2024,30-04-2024,processing,paid,cod,21c45068-ba7e-4d6f-a199-2d7843a85589
850,5f775eed-01b5-403d-9abd-2c70f3d0ffa2,81,3367.85,1335.53,2884,375.35,4641.46,06-04-2024,11-07-2024,shipping,not paid,upi,06af6080-ef97-41be-900c-86bb51abbcaa
851,87059790-3f14-48e8-9288-4d93c7e4b79d,671,721.25,1907.22,7146.6,160.99,5363.56,04-09-2024,04-06-2024,placed,paid,upi,75e09843-8e85-4d93-bc4c-fea3fc842113
852,37ecbfd0-60be-43e1-ac9f-28c0f3ab1469,808,507.82,1177.82,9464.49,403.39,4229.2,16-06-2024,22-08-2024,delivered,not paid,netbanking,df372366-329c-46dd-bf48-980e3e2f370a
853,223ed5f1-55de-446b-a4b9-50c4143a0b72,880,5057.67,890.9,1576.08,101.96,938.47,08-05-2024,15-05-2024,delivered,paid,netbanking,418eb92a-ca9d-4766-9c47-3710d3023549
854,56264080-4dcb-4559-b517-135fae9644ae,453,920.58,1681.52,7385.61,98.92,2851.56,01-03-2024,29-01-2024,shipping,paid,cod,37a851cc-c07c-4a24-b556-f94a75aa308f
855,70dfea57-0073-492a-a0cf-aebbee7f8d03,834,5827.18,886.95,5439.99,278.79,6402.91,14-06-2024,19-09-2024,processing,paid,cod,5cc8a19f-b603-4ccf-b2cd-7c073648ce34
856,11e59a5c-f888-49bb-8d9c-2d4fdf53fd65,791,4982.96,1920.63,3267.57,273.46,727.39,14-01-2024,04-08-2024,shipping,not paid,cod,a9c3dfea-c8b9-4847-941a-d15ed2c6c45e
857,d018d8a2-c958-43b9-a240-bc6dc484b224,149,1985.2,1866.99,5751.67,236.77,7908.2,01-01-2024,23-08-2024,processing,not paid,upi,a09f2bce-8690-45f1-9e59-0932018d6763
858,e732caf8-f86c-4443-a0f2-37e9c2d1a61b,438,6057.5,1064.29,2341.44,102.06,6177.38,07-01-2024,28-01-2024,placed,paid,upi,09692c2a-bb71-4798-83b2-5c91744a80b2
859,3d090e84-d977-4ec5-a979-b6b0b0016559,187,7274.94,974.83,1775.8,229.52,2804.72,24-06-2024,23-09-2024,shipping,not paid,cod,599f08d4-2f60-4883-835c-5e3ea1eb6065
860,d0cefc01-7b69-4fdf-887f-0119cc7bf661,306,4248.92,1559.95,3337.75,160.99,10575.47,15-03-2024,22-01-2024,processing,paid,cod,ca639b5e-b625-4dde-9641-92c72a54ebcc
861,89b97ae5-c145-4f6f-b3ca-bda7ae02f76a,543,6391.34,1497.52,3716.18,281.09,9725.04,07-02-2024,13-03-2024,placed,not paid,netbanking,d79a4e6d-c460-4bc4-8c52-481d1a5fa82e
862,a1d74e5c-b2d8-453f-9184-56c8b82a4fcd,673,8924.12,1072.18,11789.46,446.96,1270.34,26-03-2024,12-02-2024,placed,paid,upi,fc402d09-1cb5-4bb8-b3d5-5a082eff1bae
863,1df1af06-e1cd-47df-b814-d2a2cef3cfcc,500,5052.26,1459.67,3920.58,53.39,3956.45,26-05-2024,10-04-2024,delivered,paid,netbanking,615eee2b-e4a7-42b3-af53-3e8e49c91ba7
864,81171c2e-ced6-4de0-9105-3305b0789799,911,1411.26,266.95,5882.31,241.41,6802.29,09-03-2024,02-01-2024,placed,paid,netbanking,74603405-f53a-431f-87d9-91d73dac1a27
865,a2db721a-7d5e-4d78-81d5-ee75f383f66b,826,2766.11,978.54,4778.47,356.5,10419.12,07-09-2024,21-07-2024,placed,not paid,cod,690aa7c2-4329-4627-bddf-870a0682a382
866,d7d28bc0-a852-4983-8072-18dba9ffdac1,962,2655.23,1781.8,7531.09,151.2,8490.83,29-09-2024,15-08-2024,placed,paid,upi,f64279ca-a37d-4324-930f-c592095223cb
867,3677115a-7fa9-451c-95f7-9fccfc6f9596,295,3831.95,396.1,1110.3,102.86,1332.95,09-06-2024,03-03-2024,shipping,paid,cod,5a711f60-6aff-43a9-8805-43c52a9f0d97
868,8ed9dc61-c023-4c64-a7cc-f685837ed012,509,4448.32,1961.9,5242.37,297.82,2572.23,02-06-2024,14-04-2024,shipping,not paid,upi,5b632fdc-e697-4e8e-b0da-7389cc5e8457
869,5165d314-e09c-46ac-827e-f1a259b8b954,411,7025.98,217.47,1696.48,454.43,2017.36,14-07-2024,09-07-2024,shipping,not paid,upi,8e8417da-19f9-490d-a435-973e441fa966
870,080d4635-6d66-46e0-9737-a9425f38a41b,18,3734.12,1351.81,10309.48,306.55,2620.52,14-08-2024,05-02-2024,shipping,paid,upi,bc55b6bf-c1f1-4d85-91c4-2dee07401aaa
871,eb94a468-3b02-4fbb-916f-ad39f4cab12b,681,609.49,356.8,3075.81,235.99,10485.68,21-03-2024,09-09-2024,shipping,paid,netbanking,ac477eb5-670d-4f90-ba28-f6ca0411748e
872,54c990a9-ad5c-4721-be01-9e5dbf570e40,967,7530.66,783.56,7956.5,309.97,9982.29,29-03-2024,17-03-2024,placed,not paid,upi,7a385b44-ec76-4402-85e8-1719c71d8eb7
873,89eb6b10-f92a-45c0-a330-fdf96152f544,999,3510.39,1576.76,7758.96,163.39,6827.98,08-08-2024,21-09-2024,placed,not paid,cod,eb551dd8-d5dd-496b-a0ae-eb8383df4057
874,c5b32387-1f58-4ffd-ba41-d210798c93de,821,9085.18,543.63,11352.05,72.83,4743.81,18-06-2024,30-03-2024,shipping,paid,cod,97d08093-84fe-4253-9d7a-2d3dc6b2d758
